ID	conditionA_1	conditionA_2	conditionA_3	conditionB_1	conditionB_2	conditionB_3
ENSP00000261817	4.16623475395225	4.28529462551372	6.52659594693756	5.53282299300115	3.74066045347088	3.69512676545766
ENSP00000261819	-3.12970340241926	-4.17881735700405	-0.887244346129449	-2.35304031667522	-2.42199820816255	-3.53365921746347
ENSP00000261868	4.1413882968193	4.58816341100631	2.07965453242154	3.81057510330724	4.06966008709219	3.43548908224443
ENSP00000261881	-2.44047042763461	-2.05774442491244	-0.825610487861962	0.257771925238299	-0.348870467067091	-2.05366139992004
ENSP00000261890	-1.65527208308981	-1.65792730416082	-0.176750315423604	-2.32573283802764	-2.72742550154157	-1.51369789160525
ENSP00000261900	-3.29134622624843	-2.81499047722789	-3.76083063099751	-2.8387174919942	-1.33616730560764	-1.92632412685362
ENSP00000261918	-1.23312152901429	-1.18892396504709	-1.39602749976035	-1.27231861495207	0.378194289756304	-1.34929962452867
ENSP00000261937	4.08993019051308	2.65331937878852	5.89605993852278	4.63739152618335	6.16522472413924	4.39431400919719
ENSP00000261942	-2.24590206486738	-1.84584075608267	-0.471903594983977	-1.55381968071432	-3.58450929941272	-1.25947443029975
ENSP00000261965	-3.1540194992941	-3.16826695119622	-1.3508748038783	-1.83858762865066	-2.32185417487296	-1.96274377223913
ENSP00000261973	2.98707165646481	5.76086974004238	3.41057579275078	2.65706941565949	3.91199093726924	2.13388545161982
ENSP00000261991	2.16618031738786	4.64175625102536	4.40847611455574	4.07836970540815	2.53568456987563	4.79869837407623
ENSP00000262017	-1.09471347823951	-2.49960490044709	-0.515991679045984	-1.05782506751064	-1.25207070363343	-1.83755226574044
ENSP00000262030	-3.00242357880184	-2.16509263436356	-1.6998411761838	-3.0769098990161	-2.98569561544107	-2.07716156154247
ENSP00000262033	-1.72067326810017	-2.88063129470705	-0.398139983272407	-1.38751707183378	-1.91921116632879	0.289967434011382
ENSP00000262056	-2.08724396989354	-1.83601892507715	-1.11361001570934	-2.44884296862145	-1.74292300385758	-2.07187727747801
ENSP00000262061	-2.14279863603462	-2.41183040535445	-1.97174351944619	-1.73002394696642	-1.53040282345799	-1.00276983846723
ENSP00000262077	-3.06519867661179	-3.25339667565076	-3.21552728525764	-0.877357965656776	-1.32727048892438	-2.00179203001719
ENSP00000262105	3.2599798681065	6.09167640129751	5.87898727799321	2.60455414175549	5.03690260419666	2.32102031770781
ENSP00000262133	-2.08617184519063	-0.968885630432418	0.836847519764591	-0.518567484700791	-1.64488038091452	-0.35760527651951
ENSP00000262158	-2.76034077994551	-2.09815627856684	-1.31781630882973	-1.2771127750391	-1.32740326318757	-1.92530729830777
ENSP00000262160	-3.15399495733741	-2.90214065132671	-2.17036491868249	-1.64038732179562	-1.63106406508297	-1.36148741823966
ENSP00000262187	5.08850569371419	4.4957380371447	3.10536889025226	4.39783498849237	1.94445294766374	3.19835658208445
ENSP00000262189	-2.4712564493378	-2.34999158202799	-1.59871877900188	-1.95539177546234	-3.15257409972439	-3.07807429919789
ENSP00000262193	9.22041242052901	9.64779874117366	8.38599493219736	2.25290469522538	0.376264207850283	-0.0686977451334001
ENSP00000262238	4.86225643428528	3.69727110955928	4.09729645454958	5.00817787724462	3.5631700029829	4.20655900956862
ENSP00000262241	3.03805189994202	5.58071937745857	4.5361519646853	5.60154774446419	3.06917994895317	2.35573609857503
ENSP00000262266	-3.72045952318687	-0.795924407556982	-2.07134432123138	-2.52681760109699	-3.21549794645931	-1.30057757570923
ENSP00000262304	-1.75268716790915	-1.76751830265973	-0.395884674822519	-0.967908537305435	-1.20968006593592	-3.09707314064231
ENSP00000262305	-3.35663401817476	-1.9510088641807	-1.80818333196644	-0.250613140882112	-1.93872821975104	-1.26251319818043
ENSP00000262306	-2.18159839722695	-1.55886423100442	-1.94319017645653	-1.77390953764954	-1.58846979524557	-1.19489655685055
ENSP00000262315	-0.626502258383968	-1.44675144232193	-0.836539779545964	-0.911320455094294	-1.40451665053936	-2.09887223156724
ENSP00000262319	-0.166721888037848	-1.84883187008734	-3.84414527208414	-2.146506141613	-2.15994491097331	-1.53420063024023
ENSP00000262320	8.91737539567417	9.25110988622548	9.80093033498459	-0.950963113489311	0.300402201109068	-0.54757543591959
ENSP00000262367	3.24938881854148	3.36020170912712	4.49432145081526	5.0774253546858	4.37348969728706	3.23993875626056
ENSP00000262407	-1.71629452525853	-2.46979258559922	-1.23815816282714	-2.06237862291156	-1.41658122835636	-1.28922273798584
ENSP00000262414	3.24202366171549	4.90745636412935	3.10605541393378	3.98375080608677	3.40118650108525	3.1283848634645
ENSP00000262418	-2.17074101580627	-3.74902626562815	-2.20891445514764	-2.03022038241863	-1.59150097602826	-2.46730816113057
ENSP00000262435	-1.38723192783227	-2.2762095707548	-1.99184543596442	-2.42015111928374	-0.940312997566438	-3.37186244454408
ENSP00000262445	9.67500895311833	10.6743559467175	9.66739254358633	-0.0801055004473446	2.28831077784184	0.365824754009281
ENSP00000262460	-4.05695014758939	-2.39197260349476	-2.32722285506657	-0.169348926501536	-2.91259508476317	-1.47456107347222
ENSP00000262477	-1.16141175317719	-2.78388080901774	-3.13651486600371	-3.04032863566287	-2.24297115937192	-1.57644943443975
ENSP00000262498	3.76419166974307	4.7554483855764	4.43723629586009	4.87816408020491	3.67189084264524	2.74208602815221
ENSP00000262506	2.57232940806156	2.69697439765351	4.17965837172482	3.53928058292341	3.43897723210883	5.4507341060622
ENSP00000262519	-1.25509795289648	-2.09857027985493	-2.86583523025705	-1.92173200058943	-3.15483795670206	-1.64518986803893
ENSP00000262584	-1.98312046741628	-1.08613959422386	-2.21819183136272	-1.10239129897698	-0.831292333840978	-1.65293349431171
ENSP00000262613	-1.28393612520178	-2.06076782191173	-0.551397867918033	-1.85183500958339	-0.0540819564736899	-2.93558137846424
ENSP00000262630	-0.352522057635334	-2.56497160606286	-2.59949158929763	-2.73877966678672	-2.1664958891443	-3.33831438202842
ENSP00000262643	0.525752868389878	-1.5680065906706	-0.468753460718195	-2.83870451687634	-2.75984176060877	-3.22052042160729
ENSP00000262662	4.00812822031562	3.42857521939343	4.36200880574215	2.50735496316786	5.61546205116854	6.110361616408
ENSP00000262710	3.7237235649957	2.58977397076098	4.44573258513025	4.56523091282903	3.02753575599885	4.56559269884887
ENSP00000262735	-1.96252634223264	-2.65982084491219	-3.32860109984263	-2.20204187618899	-2.12187651210183	-1.25006937441746
ENSP00000262741	3.09609838427047	3.86007518373639	4.47547558196546	2.86372429838741	4.40102000537109	4.44854202126686
ENSP00000262746	-3.91267441191844	-2.43648360448048	-2.39883637241969	-1.31126704468309	-2.18450214733293	-3.77333593017162
ENSP00000262768	-1.7441488995746	-3.16656645720261	-0.786083261077138	-2.11034038670448	-3.35422717078618	-0.283836158429617
ENSP00000262776	-1.88661567819802	-2.20675172463284	-3.0775005315383	-1.32317650231054	-1.35928045489896	-1.40349924672378
ENSP00000262803	3.64110090556716	4.0693083000871	3.7835899645124	3.29511864986139	4.3127890197024	4.06969327839479
ENSP00000262812	-1.39506360422741	-1.0035881800054	-0.980942913366087	-1.59374511249999	-1.47076478182245	-0.613319932669964
ENSP00000262820	2.25251229343255	3.85016212712077	2.98221207202545	5.07726890313271	3.87367460692431	3.93075153688609
ENSP00000262839	-2.93434584359921	-3.37119689578995	-2.24530595043571	-2.56142743092728	-3.06041872735544	-1.68982160693168
ENSP00000262843	-1.40923588169569	-0.922277981618428	-1.89737144436194	-1.14292954005599	-2.01200725663532	-2.21420871536536
ENSP00000262866	2.94089600408412	4.97366567919792	5.00019706092741	4.34112645165065	4.27532287019321	5.03447070639526
ENSP00000262887	-1.20279105202601	-1.14754487423238	-3.77627760264613	0.0639000507000174	-0.945118164402454	-3.34666718863943
ENSP00000262890	-2.29001120990208	-1.87882222823533	-3.29771042565541	-3.17661319903541	-2.20358110669818	-2.11427995651376
ENSP00000262904	-1.61911022795087	-1.65999446846177	-2.07679430256618	-0.778658416589138	-1.91314451186271	-2.88031909325096
ENSP00000262942	-2.2424458191876	-2.32603074868391	-2.74400681009292	-2.43530488875551	-0.417171390330733	-1.55735849552511
ENSP00000262946	-1.9282794119096	-1.94453435392478	-3.02652933432411	-1.90105143773764	-1.765201149311	-1.68609117068819
ENSP00000262948	3.21146473134241	2.68888804669635	4.55676997031488	5.703745982735	2.7468800863345	4.67956216042886
ENSP00000262965	-1.68441812925362	-3.43327318300096	-1.79878235413436	-0.877744676897976	-0.814286312361886	-1.14996925179215
ENSP00000262995	4.49372067979482	3.7373051807783	3.0994615760383	2.91359544807353	3.88611370316946	4.10945913743725
ENSP00000263025	-2.20899591788981	-2.13934156985682	-1.0827806971498	-1.32647512526203	-1.79836810227673	-4.1215174281877
ENSP00000263033	-3.31027748719367	-3.98156603880585	-2.11597214370936	-1.53769281628959	-1.57876403112541	-2.71182213299654
ENSP00000263056	-3.33399639670234	-2.48713273809736	-2.19383057338674	-1.2491189209903	-2.94627000113769	-4.26924374117431
ENSP00000263087	-2.82253872776449	-3.46662161698551	-2.5454347052911	-2.2511608491757	-2.5574785163211	-3.03291130067478
ENSP00000263088	-3.27381696962003	-0.896554533578272	-0.962713439813455	-2.21845326588597	-2.13322139910094	-2.94232455272305
ENSP00000263102	3.65714479635099	2.85788772487596	4.48423211885472	3.47805203501854	0.803357140592825	4.97015384455264
ENSP00000263119	-1.95833322876961	-1.79082181662188	-1.36269302143096	-2.63301554070244	-0.904658723063076	-1.5649439026459
ENSP00000263121	-1.2166067151849	-1.64804117063511	-3.66464042974578	-1.25956442905908	-2.52132578132194	-0.981335437237611
ENSP00000263187	-2.6935339096864	-0.782563208912269	-2.98646938739062	-1.5719071729645	-1.59293997045438	-2.78211024713303
ENSP00000263201	2.0621470220445	5.66305250329877	2.72638287435787	4.3417141615386	4.37707522058186	4.17332740724901
ENSP00000263202	-3.16487262414916	-2.60550505645968	-2.26540111920329	-0.184448231049059	-2.02994593755244	-2.86697833717709
ENSP00000263208	-1.73671194926919	-1.91734453599665	-0.956219911370115	-3.8858325484539	-1.94642152016755	-2.55175062130095
ENSP00000263209	-2.55117312097268	-1.52899904980684	-0.876346128099124	-2.62449963527405	-0.776552188065029	-1.23545680177876
ENSP00000263253	8.97399381129664	10.234895500388	9.01753506607081	0.423611211467074	-0.502091137614949	-0.886942769434493
ENSP00000263274	-1.17876469915753	-1.90625776402274	-3.02459786164	-1.74658461203632	-4.23799392434172	-3.33832282800387
ENSP00000263309	-3.99633401469642	-1.19760650235112	-4.41763141511295	-1.3318147495429	-2.18464906371182	-2.32819255770069
ENSP00000263331	-2.67651894046974	-1.76814665643839	-0.904173667720415	-2.78339288836036	-4.43149114991257	-2.29622332975625
ENSP00000263341	-2.7184160959149	-2.27244040693995	-3.41952385468596	-1.76744876050672	-2.87544393190001	-2.34625522388066
ENSP00000263354	-2.41526999718294	-2.99740996853212	-2.47974831682876	-1.14749160371582	-2.15308384787081	-1.62923313475709
ENSP00000263360	-2.0492485872934	-3.48203133994954	-2.1613808432416	-1.39674373523911	-2.42096319198316	-2.08928649434494
ENSP00000263377	-1.72318573764679	-3.35117857101338	-1.13609973056948	-2.8017138801983	-1.49009999849408	-0.902454296618772
ENSP00000263409	-1.65303238392427	0.00343251004703626	-2.35309223227559	-2.10901414911422	-2.58764831565259	-3.17045255236737
ENSP00000263431	2.88112863401943	4.6224410223798	6.42184754971224	5.88399763415149	4.30021777869274	3.84882901223219
ENSP00000263433	-0.897497856792688	-4.91507274980606	-1.99733662096706	-2.044362806093	-2.60375989369785	-1.92536529513485
ENSP00000263464	8.42459458978877	9.59212295946466	11.2460366585252	1.96750543076613	-0.147980146135274	-1.00826210010839
ENSP00000263551	-2.33292036445016	-1.87713174133229	-2.66389894475177	-2.3591210857107	-0.62580043851246	-2.01186643615403
ENSP00000263574	-2.51667011047271	-3.48875890774378	-3.76268455419201	-1.10677132138041	-1.73039597555192	-1.57709592569445
ENSP00000263621	-1.34849819333022	-3.44548356113462	-3.30157583751058	-3.18413855324171	-1.54060427928453	-1.98768449158809
ENSP00000263640	-3.31109680705343	-2.84433696490071	-2.59970835004188	-2.56745161956707	-3.18681657481425	-4.94917889953114
ENSP00000263681	-1.84942792375183	-3.23772264052532	-2.28068189696476	-1.19107840195474	-1.67195098215507	-4.06911174477558
ENSP00000263686	-2.29065710567376	-2.7773384309299	-3.09263330281264	-1.8151385399586	-0.949643961865774	-2.03887163753037
ENSP00000263694	4.63408679655179	2.67557243287551	3.75228151339495	3.5020581074226	5.10820137419867	3.23945819573826
ENSP00000263697	6.54335518977249	3.30200466353736	3.57329793361035	2.87213339782797	4.98136881243853	3.27832171048767
ENSP00000263734	-4.04944230321349	-3.02629718305192	-1.59410205891166	-0.248768484978992	-1.36630349923737	-2.07533019483211
ENSP00000263753	5.7794471460975	3.68445966223309	3.65397464218047	4.41016995528109	4.72173563092164	5.09697847523611
ENSP00000263754	3.46303467434023	3.83851937971652	3.80697478811536	1.92416734962814	4.69514635038837	3.24889491499025
ENSP00000263774	3.18025658411181	3.345878753496	4.56109116384243	3.46824536430751	3.62720364288183	3.42917524388851
ENSP00000263816	-1.97346098929279	-1.67773902355384	-2.0907705609231	-2.37729552938849	-2.23691282890756	-2.8709976067565
ENSP00000263847	-1.25268964881574	-2.73415504629015	-3.01713914019935	-1.39174090037773	0.690593564582994	-2.66295406389474
ENSP00000263851	-2.35985221921137	-1.21921333855546	-2.14142548897581	-2.17798665354243	-1.94555592511923	-2.36494875908727
ENSP00000263856	-3.76956210911139	-2.50351053407055	-2.05677089319316	-1.75252962925361	-1.8718551743261	-1.29926328113395
ENSP00000263864	-3.3147320147735	-1.16146752646677	-1.43605339021697	0.93720176747571	-0.714272968197984	-1.31608272657075
ENSP00000263895	-3.37818841155089	-0.502726300306537	-2.24348141308844	-0.531552781015998	-3.01218848024082	-1.00650043282836
ENSP00000263915	4.70262404612323	4.53638662640965	2.22317177823244	2.52712623025727	2.78494183656109	4.66474557039447
ENSP00000263918	3.08676732575831	3.68423613425436	3.89834163898321	5.7766189554769	5.00773525855345	2.09090866180831
ENSP00000263923	-2.14319406892295	-2.95530319551466	-2.7885573886329	-3.89415163461011	-0.678257806956956	-0.885839324366494
ENSP00000263925	-3.55622221371489	-3.33899291080525	-3.29762383769863	-0.694211804281425	-0.946392051358472	-2.21808536945121
ENSP00000263932	-1.58696168691529	0.0190776687762471	-0.913275960800844	-0.255587700845204	-2.09666001882739	-3.18901881472141
ENSP00000263966	-2.24949954943296	-1.41591925631536	-0.127523687520931	-2.87040715180447	-1.60798421502639	-3.7563946510496
ENSP00000263967	2.23678493941023	5.52508877198733	3.54616510515312	3.97730920381972	3.82313935385359	3.58044842902172
ENSP00000263974	-1.81091562425787	-2.16631633963539	-2.18636046766699	-2.2847298748308	-1.55323946152118	-0.959454124461385
ENSP00000263980	-3.25950810646045	-1.99154619584378	-4.70810379276865	-3.439796294253	-2.02157994490104	-2.21957823682737
ENSP00000264005	3.69923261759655	4.18867911524844	2.45364034105558	4.43723847260238	4.1998410416406	3.33274903691936
ENSP00000264012	-1.54474294155426	-0.726251216728515	-2.94628502067491	-2.3883774523761	-3.14427204078997	-1.76547793284681
ENSP00000264018	-1.85290716091438	0.908217228844305	-2.67198739783503	0.0465938023327825	-1.59936222146604	-2.31841813828722
ENSP00000264025	-3.45510455741187	-0.0438800765496439	-3.70312523976795	-1.50623702854376	-1.67294560002094	-2.40398037880482
ENSP00000264028	-1.32340235879752	-3.41841153837239	-2.2436719322028	-2.83309389090541	-0.547479188188676	-2.41282689172122
ENSP00000264033	4.33497714909818	4.62937554237791	5.67933648606043	5.03207676348662	3.62705423671447	3.56288854542879
ENSP00000264072	-1.01996125028162	-2.84907113964263	-2.59690855228244	-2.66753212926133	-0.497773520030387	-2.17614037791719
ENSP00000264110	-1.00487818981395	-2.32348459433736	-1.05871582492389	-2.2682753445073	-1.25383858203741	-2.61881895372578
ENSP00000264122	3.40667869771429	5.31501809270431	2.96247622785656	3.75493838953421	4.16522861635648	4.63526746921527
ENSP00000264126	-1.33177453404798	-2.4563496121346	-1.60792244986493	-0.784987894601554	-0.0169035314913253	-1.73921769279835
ENSP00000264144	-1.12593491485895	-2.38308540908486	-0.141572191411828	-3.91156654020454	-1.33846850091649	-2.03241264982995
ENSP00000264156	3.75190641624699	5.44226256955885	5.46690897580221	4.32879686778934	3.6271599735201	4.2826065268612
ENSP00000264157	-3.80759883451153	-0.57983823117614	-1.22876767496691	-1.14378830672703	-1.33709302739751	-3.35338485490859
ENSP00000264169	4.05778198629321	2.8071861363808	4.53192445606475	2.2846401075599	4.1979680799004	4.23044304402012
ENSP00000264187	-2.27774772423198	-1.7377962421822	-1.54638561798758	-1.83527914039436	-3.36155052645836	-2.09076342916178
ENSP00000264211	4.5637531630983	2.57233601597243	3.89214146042359	3.24329947987521	3.76795198283677	4.74758109014798
ENSP00000264218	-0.340427779243714	-1.00770296656644	-2.2926237287108	-1.597324045297	-2.43372544034714	-0.522625198156993
ENSP00000264246	0.233457621362081	-2.87769032195444	-0.342703619206796	-2.9363324911499	-2.58479780714149	-0.902984262398171
ENSP00000264257	-4.33567433690608	-1.96012297723311	-0.0135343418970804	-2.74385758890944	-2.50679772658159	-3.47859777297441
ENSP00000264335	8.05318499576207	6.90085909893839	7.3038628146728	0.953887186997924	1.15796065435112	0.806255503205878
ENSP00000264389	4.63275447632514	3.40607241557618	2.29450972190726	3.83157165342751	4.52197733855845	4.20187288479439
ENSP00000264414	-2.17473623879296	-1.62828141609609	-1.13367983533937	-3.49239623664422	-1.71813937578128	-2.46297308562983
ENSP00000264444	-1.37115661064	-2.06014422676067	-2.55702448906049	-2.02117764557383	-2.83568366215453	-2.50312180797801
ENSP00000264474	-2.57017918714154	-3.67698171337142	-2.52078643430125	-1.00416175874128	-1.21778466362555	-1.61385100565999
ENSP00000264498	-0.599582461930289	-1.23921455384782	-2.26060213446718	-3.15706482713446	-1.05286378475138	-4.52670350524333
ENSP00000264515	-4.17109324723698	-3.8326574097701	-0.503965000744007	-2.60923732450217	-2.53667306697435	-0.442555123887132
ENSP00000264554	-1.74515707784378	-2.68822945906518	-3.70639025312056	-1.22014347011937	-0.589795548054384	-0.871066185241254
ENSP00000264605	-0.0628956203867033	-1.64987462366775	-2.95174124878273	-0.56235094466076	-0.636213418740118	-1.30748112949934
ENSP00000264606	-1.08768388511722	-2.82196160617085	-0.474825585307964	-3.25195499538045	-1.53718336649499	-1.26950989276055
ENSP00000264637	-0.837707818922823	-1.84072537192319	-2.56263170455294	-2.41238408066986	-1.90349971406061	-2.66906522281046
ENSP00000264639	7.65852955089144	9.90944470995152	9.83345917300201	0.140914673122076	-0.122924819398094	-1.42238883351576
ENSP00000264645	-0.85926170418752	-0.423159816264223	0.363092627337756	-4.06835394630813	-2.22036380114563	-3.82450477370154
ENSP00000264649	-2.16239499111771	-0.330605309287815	-1.70715492800796	-1.40818881671661	-2.54649029355968	-2.92329947610181
ENSP00000264657	4.28135542236519	4.00724123368016	4.80539613766569	2.97460038508965	4.97543166974178	3.11291223765865
ENSP00000264664	-1.93101304018559	-1.8792430615969	-0.256543084402842	-2.89838310912184	-1.491790831558	-2.5538214197869
ENSP00000264690	-2.62557821452942	-2.54262870388125	-2.15097811584028	-0.855466367454078	-3.09306997998604	-3.24055749810868
ENSP00000264708	-2.35248511585794	-2.43391322356654	0.427532879311011	-2.79712156053083	-2.79183021243138	-1.65446268526391
ENSP00000264709	-1.5408740614161	-2.32312279603294	-2.08185733037879	-2.84000587228672	-3.27588889833441	-1.99111285549262
ENSP00000264717	-2.48370804385529	-1.97370410415444	-3.11005281762479	-0.855245574474179	-1.03436013363576	-1.85121649321217
ENSP00000264731	9.81649677774793	7.90504668586741	7.12151791983051	0.0600153975140698	0.3041356049404	0.0773364140257989
ENSP00000264741	0.0568102441487568	-0.814323564890503	-2.11325653167291	-1.49267739288208	-1.49930330832264	-2.47898334696522
ENSP00000264818	0.126320795869674	-2.77208710582707	-1.82627527086738	-1.99033328177927	-2.45049334874252	-0.689686235505475
ENSP00000264828	-2.57176439593628	-1.53082795370829	-2.33180890477618	-2.51180538390041	-0.637942299790207	-3.72086450571742
ENSP00000264832	-3.57795611474603	-2.72975512943511	-0.890100445660137	-1.72809301205609	-3.53834060820436	-3.45791035585682
ENSP00000264839	-2.22685759680855	-0.479703647869091	-1.992294355	-1.76502757998335	-2.43908045258438	-4.25814770333583
ENSP00000264867	-1.51695866858069	-2.31488718903016	-1.47692531862894	-0.353881162478627	-1.65106969504529	-4.43266175353485
ENSP00000264926	-2.60640101650279	-2.69374458920237	-1.4782900641612	-3.82716793733087	-0.85016257481945	-0.352845703420635
ENSP00000264932	-1.1758465558456	-1.16921886227415	-1.8428163208657	-2.17049305612301	-1.31648812994118	-1.03700510299174
ENSP00000264951	5.01077362957963	2.17592831972613	6.17085719765817	3.23793164687202	2.60878071391084	2.94909106401742
ENSP00000264972	3.20522775743877	1.42588938479962	4.80651333696864	4.41731675298561	4.37934715973182	2.06330512699411
ENSP00000264977	4.16130870126802	3.13661077953189	3.63123350959254	2.27236394888161	4.74194318773171	3.77731382651932
ENSP00000264998	-1.91990041366426	-2.25400761241622	-1.65151522197519	-2.60019659969216	-1.12275205251093	-3.00962960110924
ENSP00000265023	-0.822766075257747	-2.82997472174496	-2.99758318843783	-2.37363486829379	-1.7660722458071	-2.41473738587933
ENSP00000265038	4.18921071282487	2.76520581229635	4.15642654187887	2.5925452610661	3.52253144251438	4.18424027846331
ENSP00000265056	4.32821889805865	3.0622247681189	3.60677603732625	2.88016745633013	5.04896564802506	5.18714825554547
ENSP00000265062	-2.70245134110034	-2.25781288365611	-2.08968124838516	-2.8000394193082	-1.87708048492822	-2.19317435674869
ENSP00000265081	-2.81224625342682	-2.18446504201813	-2.43814221317313	-1.10438463935196	-1.80285899298577	-1.67145085012933
ENSP00000265094	-1.80453352724557	-0.330138830894507	-1.94005307559445	-2.08123001835827	-1.35427338077271	-1.78164181682509
ENSP00000265132	-0.302768104225601	-2.82432421796482	-2.35783528881176	-2.140018284142	-3.23796505947197	-1.1030350118455
ENSP00000265164	9.17418766952861	7.93906742160482	8.87762812407944	1.11642600358707	0.456507669674784	-0.407552403841069
ENSP00000265165	9.21034374422507	9.84897370090872	8.92646506975635	-0.476922744254102	0.988025590191853	-1.01255126164191
ENSP00000265171	-2.58657411036634	-2.40995497910574	-2.62143617296526	-0.827844747590548	-2.06533921095398	-2.81739123554963
ENSP00000265333	9.60748908591882	8.8915313793535	9.47991756947723	-0.664818347138164	-0.972040771674026	0.830989796496893
ENSP00000265335	-2.83569804838395	-2.35995445434573	-3.84666581200418	-0.952424784550015	-1.67488185861159	-1.89472324058798
ENSP00000265339	-1.51896924543631	-2.55134638891222	-2.28142223358723	-2.3377831010861	-3.16536915317066	-2.3663385863782
ENSP00000265348	-2.72807172999995	-2.63307832546963	-2.6583416789586	-3.16755473958927	-0.407116594094216	-0.827404083452686
ENSP00000265350	-1.88659470591791	-1.19228567966582	-2.8011444552025	-3.44419641986143	0.714327348374266	-4.01519389525942
ENSP00000265354	-3.49428631611882	-1.52765505148489	-1.58177437672698	-3.24114823825048	-1.66791660999191	-0.773432468343692
ENSP00000265371	-2.57193251670607	-1.7199110381813	-2.92837827878105	-3.63551012365271	-3.61499735361585	-0.87297064791225
ENSP00000265381	-2.63202802873305	-0.924050265506937	-2.56626851171651	-2.51611437956696	-1.42260317472564	-0.487835566775908
ENSP00000265421	-3.2118936243353	-1.07752611941527	-0.707724474094165	-1.93857341691594	-0.189853631138456	-1.79709918075026
ENSP00000265433	9.74474021572845	10.3181041305872	8.79792367326488	-1.13325706763517	-0.479822916388536	-0.0330547331576852
ENSP00000265465	-0.913031083320374	-2.13089001827246	-1.95850270621831	-2.30831701364835	-1.58324557483365	-0.535404514182027
ENSP00000265560	3.9698563937383	5.1059578008659	3.43197514209211	4.58163518818523	2.1428607251588	3.90631159977877
ENSP00000265563	-2.43048764045834	-2.71086715674373	-2.83494429773694	-2.50804716470587	-0.170108866490696	-1.29255897660651
ENSP00000265564	4.02599789402488	3.91411376853274	3.44014675314053	3.49960197452361	5.69932169957495	5.68683010595785
ENSP00000265565	-1.59415414313925	-2.72577250846278	-3.77785646860729	-3.11428325982305	-1.8521533635938	-2.10769943841011
ENSP00000265631	-1.30367333714166	-3.09621749033764	-2.16815980865028	-0.996020591155758	-1.86501512051457	-1.09252140261805
ENSP00000265709	-3.36388769436003	-1.9801067692878	-1.86301020618901	-0.121723760293072	-2.48984431202952	-2.10603716142876
ENSP00000265713	-3.41037149405111	-2.54417035261192	-1.58499927099936	-2.56694282327823	0.363544293935731	-2.77384716514567
ENSP00000265717	-1.39815476103655	-2.21169879020702	-2.67925876328783	-2.88431492172138	-1.91445379839713	-2.29910321998142
ENSP00000265728	4.73426680888835	5.67623122212382	2.49775541137738	3.88340291270369	4.09804654826197	2.69566992249749
ENSP00000265734	3.73163299365576	2.19107639247302	3.22822331602785	4.28202684273712	3.82430791371212	3.34579455633711
ENSP00000265773	-2.1793094658368	-1.72197038106563	-1.33187332509174	-1.68482072596606	-0.378089142679077	-1.1323719385743
ENSP00000265814	-2.19656111854513	-2.2525092951643	-0.373898756772566	-3.1388358705298	-1.82646484482916	-2.11903759386591
ENSP00000265849	-1.24107206672996	-2.46526020096409	-1.1608694455014	-2.77141378955376	-0.577920838561112	-0.96270527925573
ENSP00000265872	3.67229780155328	4.61005686897526	5.01301193566807	2.39466568086528	2.55986795013201	5.70888000713613
ENSP00000265960	-2.21343973092225	-0.753380970039434	-1.10930252713708	-1.51170752396448	-2.11075665755307	-1.04233627750907
ENSP00000265963	-3.64129176200826	-3.00904441902697	-1.51384789877736	-1.37418071459276	-2.32294972217495	-1.89869436933237
ENSP00000265986	-2.32227329531245	-0.645929621857638	-3.07430817885315	-1.44723284201107	0.89666205423947	-2.72003068710492
ENSP00000265990	-2.32159113533342	-2.45407461440346	-4.10847143725824	-2.55809662185308	-2.52253300674783	-3.11158265133023
ENSP00000266079	4.68857444556606	3.77967317589922	3.21323920373383	3.79008317394723	4.50195248292239	3.10387622858228
ENSP00000266085	-2.64742064622533	-3.12525035852484	0.186905568592263	-1.55762205917042	-0.495625117158762	-0.748609857017283
ENSP00000266087	-1.72495445086699	-2.26480628282262	-2.65194346746077	-2.62576278027334	-2.59786128632715	-1.97612168482926
ENSP00000266503	-1.12709725304712	-2.56068662024925	-1.34598465278478	0.438407757152163	-3.09738099721365	-1.86337960729445
ENSP00000266544	5.0379090965748	3.44621848633157	4.47027612416514	4.18236397951051	4.2148909228499	3.0267799297835
ENSP00000266557	1.43533591108937	-2.11543134443838	-0.712631061098307	-3.60176207413819	-1.46488453972729	-3.69327910385879
ENSP00000266732	-0.646204457873569	-3.00974268814669	-0.687245638781289	0.00597941430737148	-0.938757919445756	-0.973628764275622
ENSP00000266735	-0.313354732376109	-1.03589595214912	-1.50104869318884	-3.38896580706558	-2.15063950043969	-1.12086178869564
ENSP00000266970	-1.60140619446976	-1.02852098167504	-0.106045364920983	-2.52864811774388	-2.24658713709472	-2.17793154892298
ENSP00000266987	-2.84130147161578	-1.51554380176325	-2.19535843562023	-1.70126063700812	-1.05970385530643	-3.56159668115712
ENSP00000266991	-1.61632215235274	-4.21509870697141	-3.12026217607021	-3.00757881539948	-1.58138141480002	-2.03224283800878
ENSP00000267064	-1.67537844927726	-2.97919268524087	-1.52565200719539	-2.36561967355753	-1.87598096777048	-4.54215262560365
ENSP00000267082	-0.985653559101131	-0.0951999163965505	-3.27284624232478	-1.1731473072092	-2.28069680330014	-1.70378318836724
ENSP00000267101	-1.15003003018171	0.0169681470231651	-1.94220479575755	-2.23685017099807	-1.08165634709456	-1.68989222454009
